"2104","Ahigal de Villarino","1147","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2105","Ahillones","5092","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2106","Aia","1191","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2107","Aiguafreda","5102","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2108","Aiguaviva","5103","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2109","Aitona","5104","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2110","Aizarnazabal","1191","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2111","Ajalvir","1158","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2112","Ajamil","1171","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2113","Ajofrín","1205","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2114","Alaior","1174","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2115","Alajeró","5112","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2116","Alameda","5101","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2117","Alameda del Valle","1158","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2118","Alamedilla","5098","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2119","Alamillo","5105","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2120","Alanís","1193","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2121","Alar del Rey","1157","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2122","Alarcón","5106","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2123","Alaró","1174","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2124","Albaida del Aljarafe","1193","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2125","Albaladejo del Cuende","5106","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2126","Albalate de las Nogueras","5106","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2127","Albarreal de Tajo","1205","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2128","Albesa","5104","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2129","Albocàsser","5110","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2130","Albolote","5098","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2131","Albons","5103","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2132","Albornos","1189","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2133","Albudeite","1176","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2134","Alcabón","1205","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2135","Alcalà de Xivert","5110","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2136","Alcalá de Henares","1158","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2137","Alcalá de los Gazules","5096","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2138","Alcalá del Valle","5096","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2139","Alcalá la Real","5100","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2140","Alcanar","1203","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2141","Alcaracejos","5097","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2142","Alcaucín","5101","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2143","Alcaudete","5100","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2144","Alcañices","1161","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2145","Alconaba","1208","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2146","Alcover","1203","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2147","Alcubilla de Nogales","1161","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2148","Alcudia de Veo","5110","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2149","Alcúdia","1174","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2150","Aldeanueva de Santa Cruz","1189","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2151","Aldeaquemada","5100","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2152","Alfarnate","5101","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2153","Alforja","1203","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2154","Algadefe","1200","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2155","Algar","5096","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2156","Aljaraque","5099","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2157","Allariz","5091","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2158","Almanza","1200","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2159","Almedinilla","5097","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2160","Almonte","5099","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2161","Alonsotegi","5094","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2162","Alosno","5099","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2163","Ambía","5091","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2164","Amoeiro","5091","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2165","Amoroto","5094","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2166","Ampuero","1170","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2167","Amurrio","5093","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2168","Amés","5089","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2169","Antigua","1185","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2170","Aranga","5089","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2171","Arbo","1167","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2172","Arenas de Iguña","1170","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2173","Argoños","1170","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2174","Armiñón","5093","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2175","Arrigorriaga","5094","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2176","Baiona","1167","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2177","Baralla","5090","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2178","Barreiros","5090","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2179","Berantevilla","5093","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2180","Bueu","1167","207","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2181","Abomsa","3","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2182","Addiet Canna","3","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2183","Addis Ababa","11","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2184","Administrative Zone 1","10","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2185","Administrative Zone 2","6","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2186","Administrative Zone 3","6","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2187","Afder Zone","2","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2188","Alaba Special Wereda","1","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2189","Arba Minch","1","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2190","Arsi Zone","5","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2191","Asaita","6","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2192","Asosa","9","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2193","Axum","4","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2194","Bahir Dar","3","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2195","Bako","1","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2196","Bedelē","5","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2197","Bedēsa","5","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2198","Degehabur Zone","2","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2199","Dire Dawa","8","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2200","Gambēla","10","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2201","Gode Zone","2","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2202","Harar","7","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2203","Inda Silasē","4","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2204","Korem","4","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2205","Metekel","9","70","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2206","Alahärmä","1498","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2207","Alajärvi","1498","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2208","Alastaro","1507","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2209","Alavieska","1505","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2210","Alavus","1498","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2211","Anjala","1512","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2212","Artjärvi","1502","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2213","Asikkala","1502","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2214","Askainen","1507","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2215","Askola","1510","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2216","Aura","1507","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2217","Auttoinen","1502","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2218","Ekenäs","1510","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2219","Elimäki","1512","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2220","Eno","1504","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2221","Enonkoski","1495","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2222","Enontekiö","1500","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2223","Espoo","1510","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2224","Eura","1501","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2225","Eurajoki","1501","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2226","Forssa","1493","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2227","Haapajärvi","1505","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2228","Haapavesi","1505","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2229","Halsua","1494","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2230","Hamina","1512","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2231","Hankasalmi","1511","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2232","Harjavalta","1501","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2233","Hauho","1493","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2234","Haukivuori","1495","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2235","Hausjärvi","1493","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2236","Heinävesi","1495","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2237","Hietalahti","1508","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2238","Hyrynsalmi","1496","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2239","Ilomantsi","1504","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2240","Imatra","1497","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2241","Inari","1500","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2242","Isokyrö","1508","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2243","Ivalo","1500","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2244","Jakobstad","1508","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2245","Joensuu","1504","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2246","Joutsa","1511","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2247","Joutseno","1497","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2248","Jyväskylä","1511","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2249","Kajaani","1496","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2250","Kannus","1494","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2251","Kaustinen","1494","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2252","Kuhmo","1496","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2253","Lappeenranta","1497","74","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2254","Ba","1923","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2255","Ba Province","1923","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2256","Bua Province","1921","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2257","Cakaudrove Province","1921","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2258","Kadavu Province","1932","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2259","Labasa","1921","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2260","Lau Province","1932","73","2022-12-30 06:46:13","2022-12-30 06:46:13"
"2261","Lautoka","1923","73","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2262","Levuka","1932","73","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2263","Naitasiri Province","1929","73","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2264","Namosi Province","1929","73","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2265","Rewa Province","1929","73","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2266","Colonia","2582","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2267","Dalipebinaw Municipality","2582","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2268","Eot Municipality","2580","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2269","Ettal Municipality","2580","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2270","Fais","2582","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2271","Fananu Municipality","2580","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2272","Kitti Municipality","2581","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2273","Kolonia","2581","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2274","Kolonia Municipality","2581","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2275","Lelu Municipality","2583","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2276","Malem Municipality","2583","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2277","Tafunsak Municipality","2583","143","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2278","Abbaretz","4802","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2279","Abbeville","4828","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2280","Abeilhan","4799","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2281","Abilly","4818","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2282","Ablain-Saint-Nazaire","4828","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2283","Ableiges","4796","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2284","Ablis","4796","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2285","Ablon","4804","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2286","Ablon-sur-Seine","4796","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2287","Abondance","4798","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2288","Abondant","4818","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2289","Abreschviller","4820","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2290","Abrest","4798","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2291","Abscon","4828","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2292","Abzac","4795","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2293","Achenheim","4820","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2294","Acigné","4807","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2295","Acquigny","4804","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2296","Afa","4806","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2297","Agde","4799","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2298","Agen","4795","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2299","Agneaux","4804","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2300","Agonac","4795","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2301","Ahuillé","4802","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2302","Ahuy","4825","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2303","Aiglemont","4820","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2304","Aigné","4802","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2305","Aigueblanche","4798","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2306","Aiguefonde","4799","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2307","Aigurande","4818","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2308","Aillant-sur-Tholon","4825","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2309","Aillevillers-et-Lyaumont","4825","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2310","Aix-en-Provence","4812","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2311","Ajaccio","4806","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2312","Alata","4806","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2313","Allaire","4807","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2314","Allauch","4812","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2315","Alleins","4812","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2316","Amanlis","4807","75","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2317","Bitam","2723","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2318","Booué","2724","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2319","Cocobeach","2727","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2320","Fougamou","2731","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2321","Franceville","2726","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2322","Gamba","2728","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2323","Koulamoutou","2729","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2324","Lambaréné","2730","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2325","Lastoursville","2729","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2326","Libreville","2727","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2327","Lékoni","2726","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2328","Makokou","2724","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2329","Mayumba","2725","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2330","Mbigou","2731","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2331","Mimongo","2731","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2332","Mitzic","2723","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2333","Moanda","2726","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2334","Ndjolé","2730","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2335","Ntoum","2727","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2336","Omboué","2728","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2337","Oyem","2723","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2338","Port-Gentil","2728","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2339","Tchibanga","2725","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2340","Zadie","2724","79","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2341","Abbey Wood","2336","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2342","Abbots Bromley","2336","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2343","Abbots Langley","2336","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2344","Aberaeron","2338","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2345","Abercanaid","2338","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2346","Abercarn","2338","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2347","Aberchirder","2335","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2348","Aberdeen","2335","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2349","Aberdeen City","2335","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2350","Ahoghill","2337","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2351","Annahilt","2337","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2352","Annalong","2337","232","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2353","Gouyave","3868","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2354","Grenville","3865","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2355","Hillsborough","3867","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2356","Saint David’s","3869","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2357","Saint George's","3864","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2358","Sauteurs","3863","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2359","Victoria","3866","87","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2360","Abasha","908","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2361","Adigeni","906","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2362","Adigeni Municipality","906","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2363","Agara","903","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2364","Akhaldaba","906","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2365","Akhaldaba","900","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2366","Akhalgori","902","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2367","Akhmet’a","910","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2368","Akhmet’is Munitsip’alit’et’i","910","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2369","Ambrolauri","909","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2370","Ambrolauris Munitsip’alit’et’i","909","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2371","Baghdatis Munitsip’alit’et’i","905","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2372","Batumi","900","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2373","Bich’vinta","901","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2374","Bolnisi","904","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2375","Bolnisis Munitsip’alit’et’i","904","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2376","Chakvi","900","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2377","Chiat’ura","905","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2378","Didi Lilo","904","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2379","Dranda","901","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2380","Dzegvi","902","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2381","Gagra","901","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2382","Gori","903","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2383","Goris Munitsip’alit’et’i","903","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2384","Gudauri","902","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2385","Gurjaani","910","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2386","Jvari","908","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2387","Kharagauli","905","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2388","Khobi","908","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2389","Lanchkhuti","907","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2390","Lent’ekhi","909","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2391","Naruja","907","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2392","Ozurgeti","907","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2393","Tbilisi","899","81","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2394","Aboso","49","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2395","Aburi","50","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2396","Accra","54","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2397","Aflao","56","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2398","Agogo","48","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2399","Akim Oda","50","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2400","Akim Swedru","50","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2401","Anloga","56","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2402","Apam","52","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2403","Atsiaman","54","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2404","Axim","49","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2405","Bawku","55","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2406","Bekwai","48","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2407","Bibiani","49","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2408","Bolgatanga","55","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2409","Cape Coast","52","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2410","Dome","54","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2411","Dunkwa","52","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2412","Ejura","48","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2413","Ho","56","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2414","Kpandae","51","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2415","Navrongo","55","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2416","Salaga","51","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2417","Savelugu","51","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2418","Wa","57","83","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2419","Abuko","2667","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2420","Bakadagy","2668","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2421","Bakau","2666","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2422","Bambali","2671","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2423","Banjul","2666","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2424","Bansang","2669","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2425","Baro Kunda","2670","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2426","Barra","2671","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2427","Basse Santa Su","2668","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2428","Brifu","2668","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2429","Brikama","2667","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2430","Brikama Nding","2669","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2431","Bureng","2670","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
"2432","Central Baddibu","2671","80","2022-12-30 06:46:14","2022-12-30 06:46:14"
